type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k7no, k8no, k9no, k10no, k6hi, k7hi, k8hi, k9hi, k10hi 
 suboptimal , 0.45325, -0.24967321718899471161279279840528, -0.057202733773145379714275549076774, -0.0025941824847220862522434448038666, -7.3036381943768764030654183638802e-05, -0.19488351831788255918986862980091, 2.686962985466737396933467607596, 1.6287890834169456155677835340612, 0.0492359853181371862063109290375, 0.017209945331002705209977321487713, -3.3821979995328228518758351128781, -0.10502821964674158294883454800583, -0.28940863703359342995469205561676, -0.87750894529826783951875768252648, -0.042318664898985572375700314751157, -0.085592596806614726356876587942679, -0.0004684295222417347447259328152569, 1.1463871868625834515853512129979, -0.31998099303943883242595802585129, -0.014972126616834977724801447607206, 0.18790808533841174554623876247206, 0.00065784745527860954972254603490001, -0.066438418276265134854163818545203, 0.048447174040179799558991646790673, 0.059929796394960294092513208852324, 0.0011771010305248203603456502719382, 0.071098476522778050745721145631251, 0.29897213491739366153510104595625, 0.02155429976183429602309971073737, 0.0052490837882171468078973397553, 2.0299916069261008945119953428282e-05, 0.030308650196872538584713652198843, 0.00088766220175576107751652665811548, 0.0068225105207535673840224532682441, 0.67938067200772378484430191747379, 0.0018997585643652627283156641979645, 3.6917351822556208310217862322844e-05, 0.026423477539056744456402725518274 
 suboptimal , 0.34141, -4.7783738720408210909340596117545, -0.27439525482367510544889910306665, -0.0001688115130680407373862939035547, -0.86150797752850261090884487202857, -0.032708154109256565300611896418559, 0.17274777496182175395844637932896, 1.3183914592771817098082465236075, 0.035149388116886996769050455213801, -1.2892019966782855000531071709702, 0.76291337432239503257846990891267, -0.10151543181319988562449907476548, -3.1546272649117521602590841212077, -0.10980097785079658001539115730338, -0.10972493211833797555065928008844, -0.0010358872341013438712897798410495, -3.4741971748805755559885710681556, -5.9956940351133463096289233362768, 6.0167176461545377463835393427871, -5.6538141696550949788502293813508, 0.00074523376889470255811376286914083, 6.6320453248450084160481310391333, -4.1671311330220888180519978050143, 0.077821314221630549790020836553595, 0.19653415233094287395410049157363, 0.013673590362620674162896783343513, 0.75639801532770645220438154865406, 4.27973010985388135907214746112, 3.5656469936278236861884518432708e-08, 0.4725245435792649884021443540405, 0.1543959225988789929484568119733, 0.26691251929758169625372943301045, 0.0020275048311363193416501093935267, 0.13447217200505312550973258112208, 1.7124132229721948927902985815308, 4.1438722463457906049905110634768e-05, 0.0027804329662788058834255178197736, 0.018860059829672495834707035555766 
 suboptimal , 0.33189, -5.0593093071463544063703920983244, -4.8694290795023427165233442792669, -0.05937468990101910093493131626019, -0.00017615520965243557246181216324743, -0.08564204144955119002435850461552, 2.7400638837202571096440806286409, -2.4443210547814784305842294998001, 3.2055489957659286659463759860955, 0.041367150936513136239014443162887, -2.542658975641220564511968404986, -1.9329599445300444937601014316897, -8.0301158389885518573692024801858, -0.0054593833848026835850464344446209, -0.00056130972873061650216253148926171, -0.17107645103517254980829420674127, -3.7865966718923784739558868750464, 0.17235293709942389739353529876098, 0.0017660738975040720950132611122285, 0.00026787073256860692658382072650625, 1.2001906934253723235883626330178, -0.37457757515486889143829785098205, -0.17097400708093357657446631492348, 0.040906424403163138547867561101157, 0.10701806331389583648583396779941, 0.12008058654396601416802781159276, 6.8477294369457588629757083253935, 0.90148369080170587253064695687499, 1.9512882601650640701507199992193, 0.70060551515327895710782968308195, 1.8227432172035878081522541471066e-07, 0.041618522137081059852903308637906, 0.0073315979515276852307437138733803, 3.4115325846097266371259593142895, 0.54949112864476312712014305361663, 0.015972437608533507358288261457346, 9.6760915854941421010600166585647e-05, 0.0065308085001410135991828376234025 
 suboptimal , 0.34368, -0.26329120808016925892047765955795, -1.2262600753038588319299151407904, -0.0070210048302730577313157667163068, -6.7484629686204674107151413320338e-05, -0.054013949536511826621243415047502, -1.2488810123168376797764267394086, 0.19614373190225772858319430724805, 0.044876021573413159282406326155979, 0.023455531583344655516265575556645, 1.9844057272578221606806891941233, -0.019206085435719943976806689533987, -5.5356937214827288684659833961632, -0.17476704314897997805111629077146, -0.00096550962844467284884597546579243, -0.054646219888461869396145687005628, -6.1080770674235086215887735594521e-05, 0.72411179190063112987019167121616, 0.24046389894637504314189868637186, 0.0005938992954728378745668515570344, 0.034821428224751829749727960461314, 8.9816327691616404393926131888293e-06, -4.0523896980665581324387858330738, 0.01209083869836562012689551437461, 0.029401919136044261243734254662741, 0.00021885465671934431269515797247038, 0.011592553039238891882112270081961, 0.27894144416507554717910011277127, 0.0068856249014497159996461839170934, 1.1412797202704412224960606181412, 0.000267666024444305475013528017314, 4.4281372328283355052581850980209e-07, 0.0094899277777438437175838714665588, 3.9772026074641821935529151232913, 0.011316146913649179767125119155935, 0.026876230228258718435441210203862, 3.5261975518969118365952136739949e-05, 0.36613236377703145540962736959045 
 suboptimal , 0.44196, -5.5423122648064104822651643189602, -0.0037056604168223404756343786203843, -0.062503586307374986441587338958925, -9.113316719331660150076740434244e-05, -0.0036345466322430563035905670687953, -0.00013436937620571080343259695588642, 2.6747452356862835287643065385055, 0.87476354588259008782102910117828, 0.021824526815078643809941993936263, -2.571198939007746542273480372387, -0.054499685785478979571649915669695, -0.55936323207562044235174880668637, -0.0014542180555324438380460083664047, -0.076779658190728364286492535484285, -0.0038788363398995148734194060580194, -0.61544165217793123101586161283194, 2.6729413714946539393224611558253, 0.0012372857721548119556281841724399, 0.096204404387975381296449484125333, -0.00060139541950587210861201015177357, -1.7697816662352781058586970175384, -0.41333377990009290137152220268035, 0.0027155684824373680676112829956992, 0.0031342695922873652775164643458083, 0.00036456958065196436169497218315882, 0.027073821888753284159445655632226, 0.05150214307468790886357368208337, 4.2616688393714659000011124589946, 0.53770948693198727941222614390426, 0.0001760328113099729095084727825693, 2.1407036604379765305471703708273e-08, 0.014313584658099636273687060850079, 0.00024394579502533860881213767513032, 0.031382515964552153142630430693316, 0.0059548321468036510134558270124217, 1.3525411017315276396288936666679, 0.24406741659928368748389004849741 
 suboptimal , 0.46572, -0.041811712245574304824824451998211, -0.87869379001469349876884962213808, -0.018135065466274233325627562862792, -0.00010675645930495900807859210868145, -0.0031408174674637349965689026021209, 1.1627365986691968746669090251089, -0.049721205701480412908477291011877, -0.23278250406490519353042145667132, -0.0029855560334934947569474061879191, 0.12275266713068223867200146059986, -0.0010899924421105722412150829114807, -0.28792767770000732285851086089679, -0.017654662006465152851442113046687, -6.3021534017064147157878399585496e-06, -0.017722020863340081503478629088022, -0.00067207739220458498092397592316161, 0.99051305488408603050487499785959, -1.4291700236207112162389876175439, -0.00010225887251638799281105302041439, 1.4382493671218472552908451689291, 0.00050986048729417809965980268316343, -0.28545363721959393643601288204081, 0.0040639708960675900023540307870462, 0.0064549590941994855822216869967178, 0.00042755298943130770703696663659343, 0.025745657879933183526111051264706, 0.17745626885095153180138538573374, 0.034949219743451366559927606658675, 0.00076747565917771566005450845082692, 0.12533031103051536780945696136769, 5.9893392407463487913353572533737e-05, 0.1832427647959592731385924935239, 0.025243260178245161690080422545179, 0.00080740221533236644548686689049077, 0.05063293554338925417379613236335, 0.00055790403229925324135596298447126, 0.00054561301204638387816331368540546 
 suboptimal , 0.28861, -0.0094154021575907423380336069840268, -0.10947610955261248555370201529513, -0.0015054964571340142837768683037325, -0.88601854528414070166775218240218, -0.9764774507151403604154893400846, 0.29778478493525917247808365573292, 0.59241894834502661915109911205946, -0.0071065175349880110519662501644689, 1.5035666322582912357574969064444, -1.3866638480035891056729724368779, -0.045790727313543388987682192237116, -2.7504415520908449543924234603764, -2.4256673395629055889344272145536, -3.5533575253600227538460648579743e-05, -0.10957475851246548104178657467855, -0.0023111512800400640585407607829893, 1.9197894791737915021201388299232, -1.2242273176680871227262059619534, 4.1927266170474163900667996518479e-05, 0.30331960908741933957699643542583, 0.001076302140705809318177443856257, -2.3439391960230024913869328884175, 0.033767984279720421325610146823237, 0.088801148306438870694279330564314, 0.015723320970905330790090559389682, 0.86403895501364824660583963122917, 0.48809775522255188784370716348349, 0.28120523400470870400980061276641, 0.018863821631833942171763141004703, 1.5567975497010171033849570254972e-09, 3.5406624744651615595996720087246e-07, 0.27292175038253696506274081912125, 4.2565295854713340872876869980246, 0.014039463804994586904051345754851, 0.039859631175768558963845578091423, 0.0015187044234656733952132379172895, 0.013159099025333425084238747615473 
 suboptimal , 0.20191, -1.3745175192719598644686129773618, -0.049447650253808005105238265741718, -0.97284628693032426660636247106595, -0.0001462847844269104689504668037614, -0.041052243880710007073453482462355, 3.2502220938799615268521847610828, -0.83509762155540767647465827394626, -3.2306670533143475587678494775901, 0.034187487952864137330521998592303, 1.7813550930369297375932546856347, -1.3563847721461477213722446322208, -1.4798922394876434793786756927148, -0.11492922274614074396037466385678, -0.0026166758680004542289565527823925, -0.59359884779081373284981282267836, -0.00021457702082633279389543845550037, -0.3673046458484065523997230684472, 0.36574491608031706180170772313431, 0.0010948745986222249444025367282052, 1.0003807461977989312629233609186, 8.4108971668550580602641275618225e-05, -0.092291225284570246878423915859457, 0.027365089758008238202124928761805, 0.070451395444492762032417942918983, 0.00077223347769051278732810317251278, 0.043932784516908650329636287779067, 1.4007706397582369017840164815425, 4.3791047362517172858938671424489e-07, 0.3571253181398425513570771272498, 0.030204722051143922251226214825692, 0.41670913567717787762134662443714, 0.018447501219655545318110156927105, 0.36198800498278232984361579838151, 0.0056128480615508609050112731608806, 0.015738822009633959830843252802879, 0.00013417478902018353283109863838263, 0.31909247780929311799624770173978 
 suboptimal , 0.40963, -2.4926230127281203685640775802312, -0.028319698480848309873891821553116, -0.0036612150343026091461884341526911, -0.35939833619136124509552132622048, -0.0071157004935365995856866305757649, -0.00088684198998162258684857528479029, 0.34394662677759352265027814610221, -1.9073878209956582896467125465279, -0.11136296177720650391052004124504, 2.6756909979852530057087278692052, 0.02043770237666554454025735765299, -0.0012495292988237353785929695249024, -0.44499431008029632916844775536447, -0.52050935888763316672367409410072, -0.0062387753869343857970886091379725, -0.0062327567638509728115137065174167, 0.0029166841715548364258325797493399, 2.7761746156114992523100681864889, -1.7812721299447382694580710449372, 6.8125898244542790749278537987266, -6.8104089942925947198659741843585, -0.30827133285117042094114481187717, 0.0048237900430476744750851736398545, 0.011874376440358304363176245033173, 0.0092812028270167299531800964018657, 0.47737679046801767546170935929695, 0.6538968859727170013229624601081, 0.0015311218930464099135385636074602, 0.77558600564732038673554370689089, 0.0076586351060588583189447930976712, 0.10644165300149685537967059190123, 0.016687555688086896238386813706711, 0.10107311203329019666519172915287, 0.021949093382527762319256225964637, 7.0480256593888233978249541894501e-07, 0.00058559889080755543264156237626139, 0.0113104173646920522916525797541 
 suboptimal , 0.44546, -3.7916397786352837862011710967636, -0.22338441295665242836143704607821, -0.0020740124749668467467322852115785, -2.3019498226671815110933039250085, -0.0025479222376010067854790186459013, 8.8863930173690928171481573372148, -0.90297847037400069680757042078767, -0.083055721390180692331739464862039, -7.1449180908655920418937057547737, 0.24455926526067983672874106559902, -17.045497864874981530647346517071, -0.75857497809446372549757597880671, -1.1631414404656990058128940290771, -0.00063847829443759555618359557982444, -0.60457777131559864436383122665575, -0.0071123960158478343254739861833968, -1.4895011346573345800692322882242, 0.44194672835586029657761741873401, 0.00026830754742389155420578816801935, 2.0405787131233887876646804215852, 0.0067073856306620882605784572660923, -0.61788467110014411165508363410481, 0.092093028819051958588914885694976, 0.23444390748226476284266084348928, 0.018596815162827982914617308551897, 0.99927325952103585038344135682564, 0.60600483130515392371506777635659, 0.36255437927361444661045197790372, 0.0021556558950760512823052739150853, 0.82452644680762354756353715856676, 9.0874208178186777120494133086481e-05, 3.1035089167117577702015296381433, 0.00092409698639449886024138658413563, 0.89298684653512239162154173754971, 2.6114528428577778759560323873501e-05, 0.064362170070240115604676134353213, 0.0024975931197550641470195298410317 
